"KO","taxonomy","Abundance_RPKs"
"K00525","g__Bacteroides.s__Bacteroides_sp_CAG_754",0
"K00525","g__Bacteroides.s__Bacteroides_stercoris",0
"K00525","g__Bacteroides.s__Bacteroides_thetaiotaomicron",9.2127303183
"K00525","g__Bacteroides.s__Bacteroides_vulgatus",0
"K00525","g__Bacteroides.s__Bacteroides_xylanisolvens",119.3671602107
"K00525","g__Bifidobacterium.s__Bifidobacterium_bifidum",0
"K00525","g__Bifidobacterium.s__Bifidobacterium_longum",14.1381107516
"K00525","g__Campylobacter.s__Campylobacter_coli",0
"K00525","g__Candidatus_Methanomethylophilus.s__Candidatus_Methanomethylophilus_alvus",0
"K00525","g__Citrobacter.s__Citrobacter_freundii",0
"K00525","g__Citrobacter.s__Citrobacter_portucalensis",0
"K00525","g__Citrobacter.s__Citrobacter_youngae",0
"K00525","g__Enterobacter.s__Enterobacter_cloacae",0
"K00525","g__Enterococcus.s__Enterococcus_hirae",0
"K00525","g__Escherichia.s__Escherichia_coli",0
"K00525","g__Escherichia.s__Escherichia_fergusonii",0
"K00525","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00525","g__Haemophilus.s__Haemophilus_influenzae",0
"K00525","g__Haemophilus.s__Haemophilus_parainfluenzae",0
"K00525","g__Haemophilus.s__Haemophilus_pittmaniae",0
"K00525","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00525","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00525","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00525","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00525","g__Klebsiella.s__Klebsiella_variicola",0
"K00525","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00525","g__Lactobacillus.s__Lactobacillus_ruminis",0
"K00525","g__Lactococcus.s__Lactococcus_lactis",0
"K00525","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00525","g__Odoribacter.s__Odoribacter_splanchnicus",154.2001218049
"K00525","g__Pantoea.s__Pantoea_sesami",0
"K00525","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00525","g__Sneathia.s__Sneathia_amnii",0
"K00525","g__Streptococcus.s__Streptococcus_infantarius",0
"K00525","g__Streptococcus.s__Streptococcus_pneumoniae",0
"K00525","unclassified",0
"K00526",NA,66.7679099911
"K00526","g__Aggregatibacter.s__Aggregatibacter_segnis",0
"K00526","g__Bifidobacterium.s__Bifidobacterium_bifidum",5.931198102
"K00526","g__Bifidobacterium.s__Bifidobacterium_longum",15.2723004709
"K00526","g__Blautia.s__Blautia_obeum",45.5644114181
"K00526","g__Blautia.s__Blautia_sp_AF19_10LB",0
"K00526","g__Campylobacter.s__Campylobacter_concisus",0
"K00526","g__Citrobacter.s__Citrobacter_freundii",0
"K00526","g__Citrobacter.s__Citrobacter_portucalensis",0
"K00526","g__Enterobacter.s__Enterobacter_cloacae",0
"K00526","g__Escherichia.s__Escherichia_coli",0
"K00526","g__Escherichia.s__Escherichia_fergusonii",0
"K00526","g__Haemophilus.s__Haemophilus_influenzae",0
"K00526","g__Haemophilus.s__Haemophilus_parainfluenzae",0
"K00526","g__Haemophilus.s__Haemophilus_pittmaniae",0
"K00526","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00526","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00526","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00526","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00526","g__Klebsiella.s__Klebsiella_variicola",0
"K00526","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00526","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00526","g__Pantoea.s__Pantoea_sesami",0
"K00526","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00526","g__Sneathia.s__Sneathia_amnii",0
"K00526","g__Streptococcus.s__Streptococcus_pneumoniae",0
"K00526","unclassified",0
"K00528",NA,147.4665694632
"K00528","g__Bifidobacterium.s__Bifidobacterium_adolescentis",7.6432840956
"K00528","g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum",35.7886158693
"K00528","g__Coprococcus.s__Coprococcus_catus",0
"K00528","g__Escherichia.s__Escherichia_coli",0
"K00528","g__Escherichia.s__Escherichia_fergusonii",0
"K00528","g__Eubacterium.s__Eubacterium_eligens",13.7136629273
"K00528","g__Faecalitalea.s__Faecalitalea_cylindroides",0
"K00528","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00528","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00528","g__Lachnospira.s__Lachnospira_pectinoschiza",0
"K00528","g__Rothia.s__Rothia_mucilaginosa",0
"K00528","g__Treponema.s__Treponema_succinifaciens",0
"K00528","unclassified",90.3210065709
"K00533",NA,32.6138695462
"K00533","g__Desulfovibrio.s__Desulfovibrio_piger",32.6138695462
"K00534",NA,29.5181363685
"K00534","g__Desulfovibrio.s__Desulfovibrio_piger",29.5181363685
"K00534","unclassified",0
"K00537",NA,79.4636857687
"K00537","g__Anaerostipes.s__Anaerostipes_hadrus",0
"K00537","g__Blautia.s__Blautia_obeum",9.8039215686
"K00537","g__Blautia.s__Blautia_sp",0
"K00537","g__Coprococcus.s__Coprococcus_eutactus",0
"K00537","g__Escherichia.s__Escherichia_coli",0
"K00537","g__Flavonifractor.s__Flavonifractor_plautii",9.9502487562
"K00537","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00537","g__Klebsiella.s__Klebsiella_variicola",0
"K00537","g__Lactobacillus.s__Lactobacillus_salivarius",0
"K00537","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00537","g__Roseburia.s__Roseburia_intestinalis",0
"K00537","g__Streptococcus.s__Streptococcus_australis",0
"K00537","g__Streptococcus.s__Streptococcus_sp_A12",0
"K00537","unclassified",59.7095154439
"K00547",NA,152.1616748236
"K00547","g__Bifidobacterium.s__Bifidobacterium_adolescentis",0
"K00547","g__Coprococcus.s__Coprococcus_catus",0
"K00547","g__Eubacterium.s__Eubacterium_hallii",0
"K00547","g__Faecalibacterium.s__Faecalibacterium_prausnitzii",100.096186518
"K00547","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00547","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00547","g__Streptococcus.s__Streptococcus_salivarius",0
"K00547","unclassified",52.0654883056
"K00548",NA,875.6075963263
"K00548","g__Alistipes.s__Alistipes_shahii",302.173850638
"K00548","g__Bacteroides.s__Bacteroides_cellulosilyticus",0
"K00548","g__Bacteroides.s__Bacteroides_intestinalis",0
"K00548","g__Blautia.s__Blautia_obeum",9.009009009
"K00548","g__Blautia.s__Blautia_sp",0
"K00548","g__Citrobacter.s__Citrobacter_freundii",0
"K00548","g__Citrobacter.s__Citrobacter_portucalensis",0
"K00548","g__Citrobacter.s__Citrobacter_youngae",0
"K00548","g__Coprococcus.s__Coprococcus_catus",0
"K00548","g__Coprococcus.s__Coprococcus_eutactus",0
"K00548","g__Desulfovibrio.s__Desulfovibrio_piger",29.2297400599
"K00548","g__Enterobacter.s__Enterobacter_cloacae",0
"K00548","g__Escherichia.s__Escherichia_coli",0
"K00548","g__Escherichia.s__Escherichia_fergusonii",0
"K00548","g__Eubacterium.s__Eubacterium_hallii",0
"K00548","g__Flavonifractor.s__Flavonifractor_plautii",0
"K00548","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00548","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00548","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00548","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00548","g__Klebsiella.s__Klebsiella_variicola",0
"K00548","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00548","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00548","g__Odoribacter.s__Odoribacter_splanchnicus",156.727247784
"K00548","g__Pantoea.s__Pantoea_sesami",0
"K00548","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00548","g__Roseburia.s__Roseburia_intestinalis",0
"K00548","g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",248.1540129475
"K00548","g__Ruminococcus.s__Ruminococcus_champanellensis",0
"K00548","g__Treponema.s__Treponema_succinifaciens",0
"K00548","unclassified",130.3137358879
"K00549",NA,116.6288874565
"K00549","g__Anaerostipes.s__Anaerostipes_hadrus",0
"K00549","g__Bifidobacterium.s__Bifidobacterium_adolescentis",2.7799266841
"K00549","g__Bifidobacterium.s__Bifidobacterium_bifidum",27.2332233548
"K00549","g__Bifidobacterium.s__Bifidobacterium_longum",0
"K00549","g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum",28.1844120005
"K00549","g__Campylobacter.s__Campylobacter_coli",0
"K00549","g__Citrobacter.s__Citrobacter_freundii",0
"K00549","g__Citrobacter.s__Citrobacter_portucalensis",0
"K00549","g__Citrobacter.s__Citrobacter_youngae",0
"K00549","g__Enterobacter.s__Enterobacter_cloacae",0
"K00549","g__Escherichia.s__Escherichia_coli",0
"K00549","g__Escherichia.s__Escherichia_fergusonii",0
"K00549","g__Eubacterium.s__Eubacterium_eligens",19.5615212596
"K00549","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00549","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00549","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00549","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00549","g__Klebsiella.s__Klebsiella_variicola",0
"K00549","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00549","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00549","g__Methanosphaera.s__Methanosphaera_stadtmanae",0
"K00549","g__Pantoea.s__Pantoea_sesami",0
"K00549","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00549","g__Rothia.s__Rothia_mucilaginosa",0
"K00549","g__Ruminococcus.s__Ruminococcus_bicirculans",0
"K00549","g__Streptococcus.s__Streptococcus_australis",0
"K00549","g__Streptococcus.s__Streptococcus_cristatus",5.2299455533
"K00549","g__Streptococcus.s__Streptococcus_equinus",0
"K00549","g__Streptococcus.s__Streptococcus_gordonii",4.7246737058
"K00549","g__Streptococcus.s__Streptococcus_mitis",0
"K00549","g__Streptococcus.s__Streptococcus_parasanguinis",3.7701401654
"K00549","g__Streptococcus.s__Streptococcus_pneumoniae",0
"K00549","g__Streptococcus.s__Streptococcus_salivarius",15.7028620865
"K00549","g__Streptococcus.s__Streptococcus_sp_A12",0
"K00549","g__Treponema.s__Treponema_succinifaciens",0
"K00549","unclassified",9.4421826466
"K00554",NA,2329.2117238887
"K00554","g__Akkermansia.s__Akkermansia_muciniphila",0
"K00554","g__Alistipes.s__Alistipes_finegoldii",129.2947628426
"K00554","g__Alistipes.s__Alistipes_onderdonkii",104.7104647838
"K00554","g__Alistipes.s__Alistipes_shahii",331.1218816786
"K00554","g__Alistipes.s__Alistipes_timonensis",0
"K00554","g__Anaerostipes.s__Anaerostipes_hadrus",10.5232433097
"K00554","g__Bacteroides.s__Bacteroides_caccae",31.2118665009
"K00554","g__Bacteroides.s__Bacteroides_cellulosilyticus",0
"K00554","g__Bacteroides.s__Bacteroides_clarus",5.667578036
"K00554","g__Bacteroides.s__Bacteroides_dorei",0
"K00554","g__Bacteroides.s__Bacteroides_eggerthii",0
"K00554","g__Bacteroides.s__Bacteroides_faecichinchillae",11.1938349007
"K00554","g__Bacteroides.s__Bacteroides_finegoldii",0
"K00554","g__Bacteroides.s__Bacteroides_fragilis",106.9426372834
"K00554","g__Bacteroides.s__Bacteroides_intestinalis",0
"K00554","g__Bacteroides.s__Bacteroides_massiliensis",0
"K00554","g__Bacteroides.s__Bacteroides_nordii",0
"K00554","g__Bacteroides.s__Bacteroides_ovatus",92.4258503471
"K00554","g__Bacteroides.s__Bacteroides_salyersiae",0
"K00554","g__Bacteroides.s__Bacteroides_sp_CAG_754",0
"K00554","g__Bacteroides.s__Bacteroides_stercoris",0
"K00554","g__Bacteroides.s__Bacteroides_thetaiotaomicron",3.7878787879
"K00554","g__Bacteroides.s__Bacteroides_uniformis",768.7971519926
"K00554","g__Bacteroides.s__Bacteroides_vulgatus",0
"K00554","g__Bacteroides.s__Bacteroides_xylanisolvens",122.3605787198
"K00554","g__Barnesiella.s__Barnesiella_intestinihominis",0
"K00554","g__Bifidobacterium.s__Bifidobacterium_adolescentis",7.6928137747
"K00554","g__Bifidobacterium.s__Bifidobacterium_longum",11.9510949623
"K00554","g__Campylobacter.s__Campylobacter_coli",0
"K00554","g__Catenibacterium.s__Catenibacterium_mitsuokai",0
"K00554","g__Citrobacter.s__Citrobacter_freundii",0
"K00554","g__Citrobacter.s__Citrobacter_portucalensis",0
"K00554","g__Coprococcus.s__Coprococcus_catus",0
"K00554","g__Enterobacter.s__Enterobacter_cloacae",0
"K00554","g__Escherichia.s__Escherichia_coli",0
"K00554","g__Escherichia.s__Escherichia_fergusonii",0
"K00554","g__Eubacterium.s__Eubacterium_eligens",0
"K00554","g__Eubacterium.s__Eubacterium_hallii",28.4729108194
"K00554","g__Faecalibacterium.s__Faecalibacterium_prausnitzii",18.3803517006
"K00554","g__Faecalitalea.s__Faecalitalea_cylindroides",0
"K00554","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00554","g__Haemophilus.s__Haemophilus_influenzae",3.3840947547
"K00554","g__Haemophilus.s__Haemophilus_parainfluenzae",48.0889596397
"K00554","g__Haemophilus.s__Haemophilus_pittmaniae",0
"K00554","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00554","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00554","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00554","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00554","g__Klebsiella.s__Klebsiella_variicola",0
"K00554","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00554","g__Lactobacillus.s__Lactobacillus_salivarius",0
"K00554","g__Lactococcus.s__Lactococcus_garvieae",0
"K00554","g__Lactococcus.s__Lactococcus_petauri",0
"K00554","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00554","g__Leuconostoc.s__Leuconostoc_garlicum",0
"K00554","g__Leuconostoc.s__Leuconostoc_lactis",0
"K00554","g__Odoribacter.s__Odoribacter_splanchnicus",145.3882992312
"K00554","g__Pantoea.s__Pantoea_sesami",0
"K00554","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00554","g__Roseburia.s__Roseburia_intestinalis",0
"K00554","g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",234.6067424507
"K00554","g__Ruminococcus.s__Ruminococcus_bicirculans",15.2255682078
"K00554","g__Ruminococcus.s__Ruminococcus_champanellensis",0
"K00554","g__Streptococcus.s__Streptococcus_australis",0
"K00554","g__Streptococcus.s__Streptococcus_equinus",0
"K00554","g__Streptococcus.s__Streptococcus_gordonii",0
"K00554","g__Streptococcus.s__Streptococcus_infantarius",0
"K00554","g__Streptococcus.s__Streptococcus_lutetiensis",0
"K00554","g__Streptococcus.s__Streptococcus_mutans",0
"K00554","g__Streptococcus.s__Streptococcus_parasanguinis",0
"K00554","g__Streptococcus.s__Streptococcus_pneumoniae",12.0963590038
"K00554","g__Streptococcus.s__Streptococcus_salivarius",1.7543859649
"K00554","g__Streptococcus.s__Streptococcus_sp_A12",0
"K00554","g__Streptococcus.s__Streptococcus_troglodytae",0
"K00554","g__Treponema.s__Treponema_succinifaciens",0
"K00554","unclassified",84.1324141958
"K00556",NA,290.9394037773
"K00556","g__Alistipes.s__Alistipes_shahii",290.9394037773
"K00556","g__Enterobacter.s__Enterobacter_kobei",0
"K00556","g__Escherichia.s__Escherichia_coli",0
"K00556","g__Escherichia.s__Escherichia_fergusonii",0
"K00556","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00556","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00556","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00556","g__Klebsiella.s__Klebsiella_variicola",0
"K00556","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00556","unclassified",0
"K00557",NA,3.3348464902
"K00557","g__Campylobacter.s__Campylobacter_coli",0
"K00557","g__Citrobacter.s__Citrobacter_freundii",0
"K00557","g__Enterobacter.s__Enterobacter_cloacae",0
"K00557","g__Escherichia.s__Escherichia_coli",0
"K00557","g__Escherichia.s__Escherichia_fergusonii",0
"K00557","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00557","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00557","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00557","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00557","g__Klebsiella.s__Klebsiella_variicola",0
"K00557","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00557","g__Pantoea.s__Pantoea_sesami",0
"K00557","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00557","unclassified",3.3348464902
"K00558",NA,2099.2782416893
"K00558","g__Adlercreutzia.s__Adlercreutzia_equolifaciens",19.8334153499
"K00558","g__Alistipes.s__Alistipes_shahii",298.3995557519
"K00558","g__Bacteroides.s__Bacteroides_caccae",10.2739844294
"K00558","g__Bacteroides.s__Bacteroides_dorei",3.4430858574
"K00558","g__Bacteroides.s__Bacteroides_fragilis",0.8613264427
"K00558","g__Bacteroides.s__Bacteroides_thetaiotaomicron",1.7066349803
"K00558","g__Bifidobacterium.s__Bifidobacterium_adolescentis",0
"K00558","g__Bifidobacterium.s__Bifidobacterium_longum",0
"K00558","g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum",0
"K00558","g__Blautia.s__Blautia_obeum",24.8862124316
"K00558","g__Blautia.s__Ruminococcus_gnavus",0
"K00558","g__Blautia.s__Ruminococcus_torques",45.4715397252
"K00558","g__Clostridiales_unclassified.s__Bacteroides_pectinophilus",0
"K00558","g__Coprococcus.s__Coprococcus_catus",0
"K00558","g__Coprococcus.s__Coprococcus_comes",0
"K00558","g__Dorea.s__Dorea_longicatena",0
"K00558","g__Enterobacter.s__Enterobacter_cloacae",0
"K00558","g__Escherichia.s__Escherichia_coli",0
"K00558","g__Eubacterium.s__Eubacterium_eligens",786.7506710579
"K00558","g__Faecalibacterium.s__Faecalibacterium_prausnitzii",330.8266196686
"K00558","g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_65_45_313",0
"K00558","g__Flavonifractor.s__Flavonifractor_plautii",0
"K00558","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00558","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00558","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00558","g__Lachnospira.s__Lachnospira_pectinoschiza",0
"K00558","g__Lachnospiraceae_unclassified.s__Eubacterium_rectale",188.0195437383
"K00558","g__Methanobrevibacter.s__Methanobrevibacter_smithii",0
"K00558","g__Odoribacter.s__Odoribacter_splanchnicus",0
"K00558","g__Parabacteroides.s__Parabacteroides_distasonis",0
"K00558","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00558","g__Roseburia.s__Roseburia_hominis",108.4549852401
"K00558","g__Roseburia.s__Roseburia_intestinalis",0
"K00558","g__Roseburia.s__Roseburia_inulinivorans",1.7452006981
"K00558","g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",0
"K00558","g__Ruminococcus.s__Ruminococcus_bicirculans",0
"K00558","g__Ruminococcus.s__Ruminococcus_champanellensis",0
"K00558","g__Treponema.s__Treponema_succinifaciens",0
"K00558","unclassified",278.6054663178
"K00560",NA,2200.2401950278
"K00560","g__Bacteroides.s__Bacteroides_caccae",25.9417162904
"K00560","g__Bacteroides.s__Bacteroides_cellulosilyticus",0
"K00560","g__Bacteroides.s__Bacteroides_clarus",7.7471454417
"K00560","g__Bacteroides.s__Bacteroides_dorei",282.8628756742
"K00560","g__Bacteroides.s__Bacteroides_eggerthii",0
"K00560","g__Bacteroides.s__Bacteroides_faecichinchillae",12.4007007944
"K00560","g__Bacteroides.s__Bacteroides_finegoldii",0
"K00560","g__Bacteroides.s__Bacteroides_fragilis",173.6211551175
"K00560","g__Bacteroides.s__Bacteroides_intestinalis",0
"K00560","g__Bacteroides.s__Bacteroides_nordii",0
"K00560","g__Bacteroides.s__Bacteroides_ovatus",112.012292286
"K00560","g__Bacteroides.s__Bacteroides_salyersiae",0
"K00560","g__Bacteroides.s__Bacteroides_sp_CAG_754",0
"K00560","g__Bacteroides.s__Bacteroides_stercoris",0
"K00560","g__Bacteroides.s__Bacteroides_thetaiotaomicron",1.5503875969
"K00560","g__Bacteroides.s__Bacteroides_uniformis",687.654285059
"K00560","g__Bacteroides.s__Bacteroides_vulgatus",0
"K00560","g__Bacteroides.s__Bacteroides_xylanisolvens",134.7666234475
"K00560","g__Bifidobacterium.s__Bifidobacterium_bifidum",49.5370242904
"K00560","g__Bifidobacterium.s__Bifidobacterium_longum",0
"K00560","g__Catenibacterium.s__Catenibacterium_mitsuokai",0
"K00560","g__Citrobacter.s__Citrobacter_freundii",0
"K00560","g__Coprococcus.s__Coprococcus_catus",0
"K00560","g__Enterobacter.s__Enterobacter_cloacae",0
"K00560","g__Enterobacter.s__Enterobacter_roggenkampii",0
"K00560","g__Enterococcus.s__Enterococcus_hirae",0
"K00560","g__Escherichia.s__Escherichia_coli",0
"K00560","g__Escherichia.s__Escherichia_fergusonii",0
"K00560","g__Haemophilus.s__Haemophilus_influenzae",0
"K00560","g__Haemophilus.s__Haemophilus_parainfluenzae",11.3339077917
"K00560","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00560","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00560","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00560","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00560","g__Lactobacillus.s__Lactobacillus_salivarius",0
"K00560","g__Lactococcus.s__Lactococcus_garvieae",0
"K00560","g__Lactococcus.s__Lactococcus_lactis",0
"K00560","g__Lactococcus.s__Lactococcus_petauri",0
"K00560","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00560","g__Leuconostoc.s__Leuconostoc_garlicum",0
"K00560","g__Leuconostoc.s__Leuconostoc_lactis",0
"K00560","g__Methanobrevibacter.s__Methanobrevibacter_smithii",0
"K00560","g__Odoribacter.s__Odoribacter_splanchnicus",124.9141891901
"K00560","g__Pantoea.s__Pantoea_sesami",0
"K00560","g__Parabacteroides.s__Parabacteroides_distasonis",109.299912971
"K00560","g__Parabacteroides.s__Parabacteroides_goldsteinii",107.8900317336
"K00560","g__Parabacteroides.s__Parabacteroides_johnsonii",0
"K00560","g__Parabacteroides.s__Parabacteroides_merdae",0
"K00560","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
